BBA_ID,point,Latitude,Longitude,elev_metres,Forest,v1,v2,v3,v4,v5
31B75,9,41.76081,-78.94883,591.4301758,1,0,0,0,0,0
31B76,1,41.76217,-78.90429,563.3606567,1,0,0,0,0,1
31B76,2,41.77257,-78.90759,500.2195129,1,0,0,0,0,0
31B76,3,41.7787,-78.88627,428.962616,0.833333333,0,0,0,0,0
31B76,4,41.78543,-78.90168,410.5548706,0.821428571,0,0,0,0,0
31B76,5,41.76627,-78.92896,619.3781738,0.952380952,0,0,0,0,0
31B76,6,41.7839,-78.88907,422.6706848,0.734939759,0,0,0,0,0
31B76,7,41.76811,-78.9184,570.114502,1,1,1,1,1,1
31B76,13,41.78005,-78.90872,435.061615,1,0,0,0,0,0
31C42,1,41.72597,-79.264,552.1646118,0.988095238,0,0,0,0,0
31C42,2,41.71669,-79.29552,540.1624756,0.25,0,0,0,0,0
31C42,3,41.72112,-79.2758,553.8616943,0.928571429,0,0,0,0,0
31C42,4,41.73423,-79.26225,576.1062622,0.724137931,0,0,0,0,0
31C42,6,41.73933,-79.26327,582.4313965,0.619047619,0,0,0,0,0
31C42,7,41.71194,-79.28696,538.1737061,0.904761905,0,0,0,0,0
31C42,8,41.71986,-79.25349,563.2741699,0.988095238,1,1,1,1,1
31C42,9,41.72005,-79.30492,544.4468994,0.773809524,0,0,0,0,0
31C44,2,41.70488,-79.30747,526.4182739,0.635294118,0,0,0,0,0
31C44,3,41.67813,-79.2554,510.2190247,0.939759036,0,0,0,0,0
31C44,4,41.69122,-79.25882,586.0151978,0.964285714,0,0,0,0,0
31C44,5,41.69682,-79.25356,561.7108765,0.857142857,1,1,1,1,1
31C46,2,41.65298,-79.30519,502.6548767,1,0,0,0,0,1
31C46,3,41.65311,-79.25742,472.9420776,1,0,0,0,0,0
31C46,5,41.6581,-79.2675,508.6242371,1,1,1,1,0,0
31C46,7,41.66171,-79.28981,497.6330872,1,0,0,0,0,0
31C46,8,41.66097,-79.25461,520.0330811,1,0,0,0,0,0
31C46,10,41.66105,-79.27605,503.5223389,1,0,0,0,0,0
31C46,11,41.65943,-79.29824,503.4385986,1,0,0,0,1,1
31C51,1,41.72184,-79.20258,446.6661072,0.988095238,0,0,0,0,0
31C51,2,41.74382,-79.19106,442.3966064,1,0,0,0,0,0
31C51,11,41.71353,-79.21165,457.5472107,1,0,0,0,0,0
31C51,12,41.72771,-79.19752,454.1453857,1,0,0,0,0,0
31C52,3,41.74123,-79.14158,451.6176453,1,0,0,0,0,0
31C52,4,41.72294,-79.16457,507.1007385,1,0,0,0,0,0
31C52,8,41.71428,-79.13158,581.624939,1,1,1,0,0,0
31C52,10,41.71679,-79.16302,474.6219788,0.988095238,0,0,0,0,0
31C52,11,41.729,-79.15848,467.5978394,1,0,0,0,0,0
31C52,12,41.74711,-79.13724,446.7566528,1,0,0,0,0,0
31C52,13,41.7451,-79.17928,444.3609619,1,0,0,0,0,0
31C52,14,41.73539,-79.1521,460.5842285,1,0,0,0,0,0
31C53,1,41.67706,-79.23331,554.6994629,1,0,0,0,0,0
31C53,3,41.70223,-79.2445,570.8883057,1,0,1,0,1,0
31C53,4,41.67847,-79.19328,581.6520996,0.988372093,0,0,1,1,1
31C53,5,41.67669,-79.22351,568.2050171,1,0,0,0,0,0
31C53,6,41.68125,-79.24616,542.8198242,0.916666667,0,0,0,0,1
31C53,7,41.69471,-79.22288,550.5913696,1,1,1,1,1,1
31C53,8,41.6841,-79.22186,537.1410522,0.987951807,0,1,1,1,1
31C53,9,41.69418,-79.21873,500.0909729,1,0,0,0,0,1
31C54,1,41.67258,-79.15085,586.6240845,1,0,0,0,0,0
31C54,2,41.70301,-79.16142,516.4983521,1,0,0,0,0,0
31C54,4,41.67812,-79.1371,568.8046875,0.879518072,0,0,0,0,0
31C54,6,41.69577,-79.14297,591.3134155,0.595238095,0,0,0,0,0
31C54,8,41.67836,-79.16518,565.4538574,1,0,0,0,0,0
31C54,9,41.687,-79.175,585.2965698,1,1,1,1,1,1
31C54,11,41.67844,-79.17581,549.9177246,1,0,0,0,0,0
31C54,12,41.68992,-79.15796,560.9224854,1,0,0,0,0,0
31C55,2,41.63313,-79.23308,554.7280884,0.879518072,1,1,0,0,0
31C55,4,41.64447,-79.23199,544.3067627,0.887640449,0,0,1,0,1
31C55,11,41.65219,-79.23005,526.0426636,1,1,1,1,1,0
31C55,14,41.66119,-79.22585,550.0946655,1,0,0,0,0,0
31C56,1,41.65926,-79.14009,558.8756104,0.988095238,0,0,0,0,0
31C56,2,41.63706,-79.15167,529.6981201,1,0,0,0,0,0
31C56,3,41.64619,-79.15151,548.2422485,1,0,0,0,0,0
31C56,6,41.65899,-79.15125,544.1801758,1,0,0,0,0,0
31C56,8,41.64545,-79.1302,542.34375,1,0,0,1,0,1
31C56,9,41.62838,-79.15143,481.4104309,1,0,0,0,0,0
31C56,10,41.65054,-79.13656,546.187439,1,0,0,0,0,0
31C61,1,41.71498,-79.10718,604.6730347,0.722891566,0,0,0,0,0
31C61,2,41.73727,-79.11127,581.0317993,1,1,1,1,1,1
31C61,9,41.74497,-79.10924,587.8237305,1,0,0,0,0,0
31C61,11,41.73312,-79.11607,591.7518921,1,0,0,0,0,0
31C61,12,41.71169,-79.11871,603.765564,0.277108434,0,0,0,0,0
31C62,3,41.72945,-79.04037,419.4439392,0.776470588,0,0,0,0,0
31C62,7,41.70612,-79.01989,415.8833618,0.240963855,0,0,0,0,0
31C62,8,41.72681,-79.04545,414.940918,0.952380952,0,0,0,0,0
31C62,9,41.73656,-79.03654,424.8117371,1,0,0,0,0,0
31C63,1,41.67233,-79.09513,578.3918457,1,0,0,0,0,0
31C63,4,41.68214,-79.09203,584.8068237,1,0,0,0,0,0
31C63,6,41.6748,-79.116,606.6212158,1,0,1,1,1,1
31C63,7,41.68779,-79.08393,582.9516602,1,0,0,0,0,0
31C63,9,41.68882,-79.07207,600.5634766,0.505882353,0,0,0,0,0
31C63,11,41.67764,-79.09913,607.2959595,1,0,0,0,0,0
31C63,12,41.67791,-79.10979,608.3897705,1,0,0,0,0,0
31C64,1,41.70282,-79.01424,416.9725647,0.857142857,0,0,0,0,0
31C64,4,41.67442,-79.03725,435.7111206,0.55952381,0,0,0,0,0
31C64,5,41.68633,-79.03023,421.4123535,0.364705882,0,1,0,1,1
31C64,8,41.67221,-79.02449,408.116272,0.261904762,0,0,0,0,0
31C64,13,41.68525,-79.02199,455.9551392,1,0,0,0,0,0
31C65,1,41.63456,-79.10687,523.5403442,1,0,0,0,0,0
31C65,2,41.64872,-79.11201,562.0368652,1,0,0,0,0,0
31C65,3,41.65627,-79.11263,578.6231079,1,0,0,0,0,0
31C65,4,41.6602,-79.07704,606.2666626,0.951807229,0,0,0,0,0
31C65,6,41.66016,-79.0817,599.456604,0.952380952,0,0,0,0,0
31C65,7,41.66374,-79.12052,592.5971069,1,0,0,0,0,0
31C65,9,41.6445,-79.10676,551.5892334,1,0,0,0,0,0
31C66,2,41.64058,-79.04876,404.9648132,0.34939759,0,0,0,0,0
31C66,3,41.65686,-79.02773,454.3509521,0.988095238,0,0,0,0,0
31C66,5,41.64848,-79.03904,515.833374,1,0,0,0,0,0
31C66,6,41.66137,-79.0211,416.1803284,0.726190476,0,0,0,0,0
31C66,8,41.62879,-79.03838,425.8902588,0.905882353,1,1,1,1,1
31C71,1,41.73257,-78.9764,587.6538086,1,0,1,1,1,0
31C71,2,41.71308,-78.9445,575.7254639,1,0,0,1,1,1
31C71,3,41.71439,-78.98489,446.523407,0.804597701,0,0,0,0,0
31C71,8,41.72139,-78.97396,494.7802124,0.904761905,0,0,0,0,0
31C71,10,41.74617,-78.96152,496.4078064,1,0,0,0,0,0
31C71,14,41.71371,-78.95744,594.0820313,0.903614458,1,1,1,1,1
31C72,1,41.71375,-78.91341,501.9335632,0.807228916,0,0,0,0,0
31C72,2,41.74477,-78.90997,614.757019,0.253012048,0,0,0,0,0
31C72,4,41.72923,-78.9205,602.350708,1,0,0,0,0,0
31C72,7,41.72211,-78.92699,483.8731384,0.619047619,0,0,0,0,0
31C72,8,41.7367,-78.92181,570.9857178,0.987804878,0,0,0,0,0
31C73,1,41.69113,-78.9911,581.6398315,1,0,0,0,0,0
31C73,2,41.69609,-78.98024,600.2529297,1,1,1,1,1,1
31C73,4,41.70022,-78.9687,582.5379639,0.941860465,0,0,1,1,0
31C74,3,41.67239,-78.92608,557.0170288,1,1,0,1,0,0
31C75,1,41.65328,-78.98505,542.0407104,1,0,0,0,0,0
31C75,2,41.64487,-78.98399,576.5140991,1,0,0,0,0,0
31C75,7,41.63937,-78.98357,498.3143921,0.952941176,0,0,0,0,0
31C75,9,41.63536,-78.99333,442.4612427,1,0,0,0,0,0
31C75,21,41.6892,-78.92328,466.2644959,0.976190476,0,1,0,0,0
31C75,22,41.67466,-78.92545,552.8894043,1,0,0,0,0,0
31C75,23,41.66819,-78.9282,546.9283447,1,0,0,0,0,0
31C75,24,41.66559,-78.93122,576.1525879,1,0,0,0,0,0
31C75,25,41.6607,-78.93118,596.5559692,1,0,0,0,0,0
31C75,26,41.65646,-78.94012,590.9230957,1,0,0,0,0,0
31C75,27,41.655,-78.94888,584.4655762,1,0,0,0,0,0
31C75,28,41.65358,-78.9534,590.7466431,1,0,0,0,1,1
31C75,29,41.64958,-78.95336,601.3770752,1,0,0,0,0,0
31C75,30,41.64935,-78.95693,597.3776245,1,1,1,0,1,1
31C75,31,41.64831,-78.96127,588.0177002,1,0,0,0,0,0
31C75,32,41.64544,-78.96436,580.6762085,1,1,1,1,1,1
31C76,2,41.65648,-78.91296,583.246582,1,0,0,0,0,0
31C76,3,41.63024,-78.8924,562.3967896,1,0,0,0,0,0
31C76,4,41.63589,-78.879,570.0238647,1,0,0,0,0,0
31C76,10,41.66414,-78.92347,564.4514771,1,0,0,0,0,0
31C76,12,41.64361,-78.89094,566.6723633,1,0,0,0,0,0
31C76,13,41.64919,-78.90211,581.4578857,1,0,0,1,0,1
31C76,20,41.66063,-78.93494,578.2446899,1,0,0,0,0,0
31D42,1,41.59675,-79.27406,502.0779114,0.595238095,1,1,1,1,1
31D42,2,41.58965,-79.29,482.5099792,1,1,1,1,1,1
31D42,3,41.60468,-79.29956,491.2135315,0.317647059,0,0,0,0,0
31D42,4,41.60433,-79.26061,543.2459106,1,0,0,0,0,0
31D42,5,41.60656,-79.25227,552.9395752,1,1,1,1,1,1
31D44,1,41.5555,-79.30002,482.2255859,0.939759036,0,0,0,0,0
31D44,2,41.57232,-79.26685,475.3739319,1,0,0,0,0,0
31D44,3,41.56639,-79.26745,470.8169556,1,0,0,0,0,0
31D44,5,41.55506,-79.28226,475.4164734,0.287356322,0,0,0,0,0
31D44,6,41.5608,-79.29198,485.6824341,0,0,0,0,0,0
31D44,9,41.54912,-79.26305,456.0670776,1,0,0,0,0,0
31D44,11,41.57147,-79.29014,492.3596497,0.939759036,0,0,0,0,0
31D44,13,41.55672,-79.26108,477.0994873,0.987804878,0,0,0,0,0
31D46,1,41.50978,-79.29955,403.6424561,1,0,0,0,0,0
31D46,2,41.52119,-79.29953,343.8264771,0.773809524,0,0,0,0,0
31D46,3,41.53633,-79.2832,352.8835754,0.722891566,0,0,0,0,0
31D46,4,41.52644,-79.29214,347.8241882,0.69047619,0,0,0,0,0
31D46,6,41.51308,-79.29122,441.210968,1,1,0,0,0,0
31D46,7,41.50807,-79.2784,490.4437561,1,0,0,0,0,0
31D46,8,41.5373,-79.2645,358.8059387,0.428571429,0,0,0,0,0
31D46,9,41.50489,-79.26588,506.0434875,1,0,0,0,0,1
31D51,5,41.58679,-79.19937,443.6728821,1,0,0,0,0,0
31D51,6,41.61032,-79.22191,398.8377686,1,0,0,0,0,0
31D51,8,41.61281,-79.24181,550.3973389,1,0,0,0,0,0
31D51,9,41.61803,-79.225,491.2388306,0.976470588,0,0,0,0,0
31D51,12,41.59289,-79.20988,361.3406372,0.595238095,0,0,0,0,0
31D51,13,41.6068,-79.24355,530.1414185,0.75,0,0,0,0,0
31D52,1,41.61784,-79.12753,376.7494507,0.642857143,0,0,0,0,0
31D52,7,41.60408,-79.13251,536.3858643,0.975903614,0,0,0,0,0
31D52,8,41.60447,-79.16135,416.3415833,1,0,0,0,0,0
31D52,9,41.61879,-79.14127,379.8963928,0.662650602,0,0,0,0,0
31D52,11,41.60948,-79.12839,539.355835,1,0,0,0,1,1
31D52,13,41.60139,-79.15363,449.0069275,1,0,0,0,0,0
31D52,14,41.59252,-79.12994,545.6541748,1,0,0,0,0,0
31D52,16,41.59487,-79.13925,537.3755493,0.987951807,0,0,0,0,0
31D53,1,41.56316,-79.23753,363.5618896,0.590361446,0,0,0,0,0
31D53,2,41.57517,-79.19456,538.6011963,1,0,1,0,0,0
31D53,6,41.54506,-79.19871,459.7024841,1,0,0,0,0,0
31D53,10,41.57108,-79.19941,524.1123047,1,0,0,0,0,0
31D53,11,41.56518,-79.2318,361.4882202,0.722891566,0,0,0,0,0
31D54,1,41.57921,-79.17857,504.6142273,1,0,0,0,0,1
31D54,4,41.55297,-79.13744,544.0529175,0.869047619,0,0,0,0,0
31D54,9,41.5798,-79.13509,525.9317627,0.987951807,0,0,0,0,0
31D54,11,41.55861,-79.13509,550.8119507,0.928571429,0,0,0,0,0
31D54,12,41.56323,-79.12891,541.2520752,0.952380952,0,0,0,0,0
31D55,2,41.52156,-79.23608,396.0454407,0.916666667,1,0,1,0,1
31D55,3,41.50966,-79.21401,398.4300537,1,0,0,0,0,0
31D55,6,41.53841,-79.19676,521.0973511,1,0,0,0,0,0
31D55,8,41.53629,-79.21811,520.6951904,1,1,1,1,1,1
31D55,9,41.53286,-79.24415,397.8160095,0.954022989,0,0,0,0,0
31D55,10,41.52734,-79.24306,360.9443054,1,0,0,0,0,0
31D55,13,41.51361,-79.2252,405.9931946,1,0,0,0,0,0
31D56,4,41.52442,-79.18325,545.0340576,1,0,0,0,0,0
31D56,5,41.50974,-79.17474,524.8356934,1,0,0,0,0,0
31D56,6,41.52219,-79.1741,546.588501,1,0,0,0,0,0
31D56,7,41.51714,-79.13634,538.7227173,1,0,0,0,0,0
31D56,8,41.53012,-79.1543,529.861145,1,0,0,0,0,0
31D56,9,41.5364,-79.14072,548.177002,1,0,0,0,0,0
31D56,10,41.52431,-79.13354,543.6451416,1,0,0,0,0,0
31D56,11,41.50542,-79.16031,459.5050964,1,0,0,0,0,0
31D61,5,41.59385,-79.07855,545.675293,0.75,0,0,0,0,0
31D61,6,41.60284,-79.08667,384.636322,0.493975904,0,0,0,0,0
31D61,7,41.59234,-79.06883,528.2069092,1,0,0,0,0,0
31D61,8,41.59037,-79.08681,548.4081421,1,0,0,0,0,0
31D61,9,41.60817,-79.09909,379.8773193,0.493975904,0,0,0,0,0
31D62,2,41.61859,-79.03507,389.9197083,0.511904762,0,0,0,0,0
31D62,6,41.594,-79.04669,420.7480164,1,0,0,0,0,0
31D62,8,41.58956,-79.00713,573.3105469,1,0,0,0,0,0
31D62,10,41.6029,-79.00963,565.2653809,1,0,0,0,0,0
31D62,13,41.60449,-79.01954,536.4915771,1,0,0,0,0,0
31D63,7,41.57799,-79.11245,538.7518921,1,0,0,0,0,0
31D63,10,41.56594,-79.12069,538.532959,1,0,0,0,0,0
31D63,11,41.57579,-79.11659,538.7041626,1,1,1,0,0,0
31D64,1,41.55326,-79.03001,535.7106323,0.870588235,0,0,0,0,0
31D64,2,41.55223,-79.05248,462.0275879,1,0,0,0,0,0
31D64,3,41.5664,-79.04807,426.5633545,1,0,0,0,0,0
31D64,4,41.5471,-79.03538,522.49823,0.988095238,0,0,0,0,0
31D64,6,41.5767,-79.04827,411.7966919,0.891566265,0,0,0,0,0
31D65,4,41.50658,-79.09491,545.5298462,1,0,0,0,0,0
31D65,5,41.50715,-79.07283,552.9175415,0.879518072,0,0,0,0,0
31D65,6,41.51043,-79.06712,548.9090576,1,0,0,0,0,0
31D65,7,41.52238,-79.11189,516.7114868,0.623529412,0,0,0,0,0
31D65,9,41.50658,-79.12012,505.4439392,1,0,0,0,0,0
31D66,1,41.53434,-79.04322,519.3375244,0.710843373,0,0,0,0,0
31D66,2,41.5189,-79.00406,448.8745728,0.964285714,0,0,0,0,0
31D66,3,41.5328,-79.0308,481.5433044,0.951807229,0,0,0,0,0
31D66,5,41.52422,-79.00882,460.8565063,0.95505618,0,0,0,0,0
31D66,8,41.53819,-79.05609,490.2608032,0.93902439,0,0,0,0,0
31D66,10,41.53048,-79.01698,445.5845947,0.915662651,0,0,0,0,0
31D71,1,41.61829,-78.9749,428.1033325,0.416666667,0,0,0,0,0
31D71,2,41.60206,-78.98665,536.4108276,1,0,0,0,0,0
31D71,3,41.59027,-78.95581,554.4515991,0.8,0,0,0,0,0
31D71,5,41.59721,-78.99349,552.5090332,0.987951807,0,0,0,0,0
31D71,7,41.60265,-78.96901,524.1394653,0.493975904,0,0,0,0,0
31D72,1,41.59806,-78.91785,508.912262,1,0,0,0,0,0
31D72,3,41.60563,-78.90804,499.2020264,1,0,0,0,0,0
31D72,9,41.62355,-78.89131,563.6008911,1,0,0,0,0,0
31D72,10,41.61655,-78.90017,541.1548462,1,0,0,0,0,0
31D73,1,41.56424,-78.98409,569.5707397,0.857142857,0,0,0,0,0
31D73,5,41.57937,-78.98235,572.6242065,0.965909091,0,0,0,0,0
31D73,12,41.57909,-78.95396,582.9848633,0.865853659,0,0,0,0,0
31D73,15,41.55611,-79.00054,526.307373,0.905882353,0,0,0,0,0
31D74,3,41.55676,-78.9154,568.8344727,0.963855422,0,0,0,0,0
31D74,8,41.57113,-78.90888,583.7368774,0.535714286,0,0,0,0,0
31D74,11,41.57314,-78.93217,537.1296997,1,0,0,0,0,0
31D74,12,41.54885,-78.93211,572.7434692,0.823529412,0,0,0,0,0
31D74,13,41.56543,-78.91415,559.1674194,1,0,0,0,0,0
31D75,1,41.51893,-78.94868,563.6351929,1,1,1,0,0,1
31D75,3,41.51602,-78.98913,458.83078,0.952380952,0,0,0,0,0
31D75,4,41.51514,-78.965,573.0853882,1,0,0,0,0,0
31D75,5,41.51402,-78.9771,561.8577271,1,0,0,0,0,0
31D75,7,41.50476,-78.97789,521.5751343,1,0,0,0,0,0
31D75,10,41.52049,-78.95824,568.2028809,1,0,0,0,0,0
31D75,11,41.52008,-78.97363,524.52771,1,0,0,0,0,0
31D75,13,41.50575,-78.96539,561.1047974,1,0,0,0,0,0
31D76,1,41.5314,-78.9214,572.692749,0.988095238,0,0,0,0,0
31D76,5,41.53234,-78.90157,591.3973389,0.847058824,0,0,0,0,0
31D76,6,41.51698,-78.90282,562.5344238,0.904761905,0,0,0,0,0
31D76,7,41.53666,-78.90999,604.6300049,0.987951807,0,0,0,0,0
31D76,14,41.50317,-78.89793,530.4312744,1,0,0,0,0,0
32A11,4,41.96586,-78.85516,459.7147217,0.511904762,0,0,0,0,0
32A11,7,41.99166,-78.81894,545.7544556,1,0,0,0,0,0
32A11,8,41.9937,-78.83999,598.78125,1,0,0,0,0,0
32A11,10,41.97108,-78.8655,450.3542786,0.743902439,0,0,0,0,0
32A11,11,41.96447,-78.84664,471.8886108,0.835294118,0,0,0,0,0
32A11,12,41.99107,-78.82766,605.5799561,1,1,1,1,1,0
32A11,14,41.97629,-78.85362,550.602417,1,0,0,0,0,0
32A11,15,41.96481,-78.83855,479.5872498,0.797619048,0,0,0,0,0
32A12,2,41.96344,-78.76831,595.7667847,0.813953488,0,0,0,0,0
32A12,3,41.96857,-78.76122,615.5418701,0.833333333,0,0,0,0,0
32A12,6,41.98525,-78.79298,630.1298828,0.976190476,0,0,0,0,0
32A12,7,41.98846,-78.77981,634.3598633,1,0,0,0,0,0
32A12,8,41.97557,-78.80774,627.9673462,1,0,0,0,0,0
32A13,3,41.95108,-78.8354,553.7758789,1,0,0,0,0,0
32A13,5,41.95233,-78.867,655.8120728,1,1,0,0,1,1
32A13,6,41.93727,-78.84457,635.5647583,1,0,0,0,0,0
32A13,7,41.94615,-78.84391,626.4530029,1,0,0,0,0,0
32A13,8,41.93549,-78.83623,584.270813,1,0,0,0,0,0
32A13,9,41.95519,-78.84596,513.3029785,1,0,0,0,0,0
32A13,10,41.93759,-78.86933,611.0397949,1,0,0,0,0,0
32A13,11,41.92937,-78.83652,556.8947754,1,0,0,0,0,0
32A14,3,41.92695,-78.78255,679.1011353,1,0,0,0,0,0
32A14,8,41.9486,-78.79694,582.8209229,1,0,1,1,0,0
32A14,9,41.94994,-78.80447,549.399231,1,0,0,0,0,0
32A14,11,41.93397,-78.78877,677.7425537,1,0,0,0,0,0
32A14,12,41.94059,-78.78944,650.0903931,1,0,0,0,0,0
32A15,1,41.91224,-78.83282,539.1312866,1,0,0,0,0,0
32A15,2,41.89803,-78.82142,663.02948,1,0,0,0,0,0
32A15,3,41.87987,-78.83564,517.2443848,1,0,0,0,0,0
32A15,4,41.89175,-78.82932,613.614502,1,0,0,0,0,0
32A15,5,41.90862,-78.82612,564.5284424,1,0,0,0,0,0
32A15,6,41.88253,-78.86916,427.4396667,1,0,0,0,0,0
32A15,7,41.90382,-78.8243,602.0558472,1,0,1,1,1,1
32A15,8,41.90834,-78.85968,506.3468018,1,0,0,0,0,0
32A16,3,41.88236,-78.78364,569.8865356,1,0,1,1,1,1
32A16,4,41.90608,-78.78062,630.2568359,1,0,0,0,0,0
32A16,7,41.91293,-78.79508,658.6865845,1,1,0,0,0,0
32A16,8,41.892,-78.79494,619.6489258,1,1,1,1,1,0
32A16,9,41.8786,-78.79934,520.8088989,1,0,0,0,0,0
32A16,10,41.8843,-78.794,548.3601685,1,0,0,0,0,0
32A16,12,41.90094,-78.78835,656.0393677,1,1,0,0,1,1
32A21,1,41.99608,-78.71869,689.9086304,0.75,0,0,0,0,0
32A21,2,41.97469,-78.70649,707.3499756,1,0,0,0,0,0
32A21,3,41.99177,-78.70452,592.9028931,1,0,0,0,0,0
32A21,5,41.96448,-78.69338,686.2004395,0.892857143,0,0,0,0,0
32A21,6,41.96179,-78.70341,560.9065552,0.845238095,0,0,0,0,0
32A21,7,41.98266,-78.69495,541.2393799,0.62195122,0,0,0,0,0
32A22,2,41.98531,-78.66117,487.9612732,0.571428571,0,0,0,0,0
32A22,4,41.99646,-78.6727,569.6950684,0.469879518,0,0,0,0,0
32A22,6,41.98932,-78.67683,539.2672119,0.642857143,0,0,0,0,0
32A22,9,41.97731,-78.64781,461.6522217,0.321428571,0,0,0,0,0
32A22,12,41.97499,-78.63934,462.7769165,0.43373494,0,0,0,0,0
32A22,13,41.9634,-78.64821,475.0542297,0.536585366,0,0,0,0,0
32A22,16,41.96585,-78.65962,514.3527832,0.590361446,0,0,0,0,0
32A23,1,41.95578,-78.70057,534.7628784,0.626506024,0,0,0,0,0
32A23,2,41.95079,-78.71255,488.0033264,0.530120482,0,0,0,0,0
32A23,3,41.93122,-78.69165,481.3387756,0.880952381,0,0,0,0,0
32A23,4,41.94847,-78.70379,484.7973938,0.244186047,0,0,0,0,0
32A23,6,41.95419,-78.73497,518.4334106,0.869047619,0,0,0,0,0
32A23,7,41.95258,-78.72275,503.187439,0.345238095,0,0,0,0,0
32A24,1,41.9285,-78.66067,479.4909363,0.69047619,0,0,0,0,0
32A24,2,41.92082,-78.64478,471.2321472,0.86746988,0,0,0,0,0
32A24,4,41.95126,-78.6739,486.1739197,0.289156627,0,0,0,0,0
32A24,5,41.93958,-78.67221,467.8403625,0.722891566,0,0,0,0,0
32A24,7,41.94471,-78.65344,470.4387817,0.452380952,0,0,0,0,0
32A24,9,41.94567,-78.66859,448.7189941,0.464285714,0,0,0,0,0
32A24,10,41.95443,-78.6663,450.6982117,0,0,0,0,0,0
32A24,12,41.93247,-78.67962,474.2480774,0.642857143,0,0,0,0,0
32A25,1,41.8991,-78.71268,506.9938965,0.785714286,0,0,0,0,0
32A25,2,41.88203,-78.69755,679.5151367,0.807228916,0,0,0,0,0
32A25,3,41.90613,-78.70991,510.8161621,1,0,0,0,0,0
32A25,4,41.91164,-78.70727,495.9125061,0.83908046,0,0,0,0,0
32A25,5,41.88938,-78.69038,682.1091309,1,0,0,0,0,0
32A25,12,41.89909,-78.69552,663.9699097,1,0,0,0,0,0
32A26,2,41.88664,-78.65248,467.7069702,0.482758621,0,0,0,0,0
32A26,3,41.90927,-78.64292,456.8829651,0.719512195,0,0,0,0,0
32A26,7,41.913,-78.67045,672.9916382,0.976190476,0,0,0,0,0
32A26,8,41.90079,-78.64524,463.2974854,0.464285714,0,0,0,0,0
32A26,10,41.90413,-78.66192,483.0855103,0.530120482,0,0,0,0,0
32A26,12,41.90464,-78.62987,482.6413879,0.178571429,0,0,0,0,0
32A31,2,41.98664,-78.6164,440.3702698,0.373493976,0,0,0,0,0
32A31,3,41.97382,-78.6162,448.7190857,0.506024096,0,0,0,0,0
32A31,4,41.97124,-78.5702,478.4886475,0.130952381,0,0,0,0,0
32A31,5,41.99091,-78.61721,436.5931091,0.188235294,0,0,0,0,0
32A31,7,41.97247,-78.59217,453.6148682,0.048192771,0,0,0,0,0
32A32,1,41.96194,-78.53794,625.2963867,0.80952381,0,0,0,0,0
32A32,2,41.97193,-78.51904,538.5474243,1,0,0,0,0,0
32A32,5,41.97993,-78.55489,502.4079895,0.451219512,0,0,0,0,0
32A32,6,41.96407,-78.54922,522.7020264,0.702380952,0,0,0,0,0
32A32,8,41.96207,-78.52374,560.1778564,0.83908046,0,0,0,0,0
32A33,3,41.94239,-78.58938,473.173645,0.819277108,0,0,0,0,0
32A33,4,41.938,-78.56918,494.9188232,0.26744186,0,0,0,0,0
32A33,9,41.949,-78.57854,529.0057373,1,0,0,0,0,1
32A33,12,41.9293,-78.57573,496.9284363,0.781609195,0,0,0,0,0
32A33,14,41.92234,-78.56728,503.7926636,0.494382022,0,0,0,0,0
32A34,2,41.93868,-78.51992,556.8085327,0.855421687,0,0,0,0,0
32A34,3,41.93108,-78.50646,499.625885,0.642857143,0,0,0,0,0
32A34,4,41.95026,-78.50312,523.2453613,1,0,0,0,0,0
32A34,5,41.92914,-78.53527,668.5441284,1,0,0,0,0,0
32A34,10,41.95346,-78.53514,708.0593262,0.963855422,0,0,0,0,0
32A34,12,41.92188,-78.51413,512.1376953,0.759036145,0,0,0,0,0
32A35,1,41.89422,-78.60705,499.9915466,0.5,0,0,0,0,0
32A35,3,41.90696,-78.6184,494.1934204,0.505882353,0,0,0,0,0
32A35,4,41.8889,-78.60036,526.5808105,0.835294118,0,0,0,0,0
32A35,5,41.88682,-78.57164,673.4038086,0.843373494,0,0,0,0,0
32A35,11,41.91218,-78.60519,541.7607422,0.975903614,0,0,0,0,0
32A35,13,41.90085,-78.6112,489.9114685,0.285714286,0,0,0,0,0
32A35,16,41.879,-78.57604,674.0339355,0.55952381,0,0,0,0,0
32A36,2,41.90254,-78.54268,654.0854492,0.821428571,0,0,0,0,0
32A36,4,41.8834,-78.5387,559.0496216,0.976190476,0,1,1,1,1
32A36,5,41.8883,-78.55044,670.7243042,1,0,0,0,0,0
32A36,8,41.90392,-78.52605,584.9589233,0.821428571,0,0,0,0,0
32A36,11,41.89241,-78.50763,513.4796143,0.530120482,0,0,0,0,0
32A36,13,41.89477,-78.55839,675.6288452,0.819277108,0,0,0,0,0
32A36,16,41.89494,-78.51632,527.0282593,0.734939759,0,0,1,1,0
32A41,6,41.98777,-78.44756,485.9945984,0.619047619,0,0,0,0,0
32A41,10,41.96449,-78.46237,519.2134399,0.988095238,0,0,0,0,0
32A41,12,41.97212,-78.46931,528.2962646,0.928571429,0,0,0,0,0
32A41,13,41.98299,-78.48106,574.4642334,0.966292135,0,0,0,0,0
32A41,15,41.97928,-78.49808,526.5020752,0.75,0,0,0,0,0
32A43,1,41.93979,-78.45591,464.809845,0.168539326,0,0,0,0,0
